NGO0001	1098.9852304855463	1743.3507173144324	1061.667909507866	816.0449079404891	860.4702900567752	1113.596245048236
NGO0002	962.5499458528634	1362.9707233276545	748.5183271237345	539.6203081058206	832.6303839305692	971.4350222761205
NGO0003	465.9728968641554	297.0577217508991	255.4953087043293	134.65826934803135	322.72572030697546	205.73888073408898
NGO0006	1789.2569455012613	1509.5744843113982	1236.2102996891854	530.9326778253026	1525.2714526591528	1108.758814551129
NGO0007	59.233842821714674	71.57422674290522	55.77853532378131	24.187152485533492	26.951398483880176	76.31293416864241
NGO0011	282.05181490273134	844.5758755662816	340.10098086801173	298.8347370355505	160.3262679041077	556.995568666857
NGO0016	655.4224708222729	1180.5304874367735	851.6839367048875	554.5274918826188	227.16178722127577	887.2242423979162
NGO0017	459.7533433678754	781.6892791038946	494.4051414185785	382.7493476996463	304.0670598181353	686.322792160934
NGO0018	153.1194836941324	504.3761716269005	207.71334216147946	169.2113443273649	149.17056083935145	330.82101215927645
NGO0019	298.43984475007244	808.8381237305139	319.07296666630305	266.35484655497703	338.52141172609936	526.0952473281959
NGO0020	66.63807317442901	186.78405103114025	64.564888675669	64.36744253292994	52.22450475447844	150.35523769578575
NGO0021	6.41699963901909	5.824661210801943	5.034876639845748	3.455307497933356	6.120830424910516	3.6527536406724046
NGO0022	6.318276567649566	9.477414851474348	7.700399566822907	5.232322782584796	5.528491996693369	8.292737995040055
NGO0023	5.627215068062894	8.39146106640958	5.923384282171467	4.9361535684762226	3.7514767120419292	8.490184137779103
NGO0025	36.527536406724046	39.48922854780978	47.68324347148031	25.47055241333731	46.399843543676496	34.05945962248594
NGO0026	331.9069659443412	664.9986087451167	292.41773739653144	259.5429546304798	265.2688927699122	520.2705861173938
NGO0027	199.91421952328702	255.39658563295978	159.8326525472601	136.4352846326828	136.33656156131326	224.69371043703765
NGO0028	60.714688892257534	47.58452040011078	45.31388975861172	36.7249825494631	38.20582862000596	39.686674690548834
NGO0029	320.0601973799983	511.0893404800281	281.2620303317752	164.07774461614963	270.698661695236	412.9586075387208
NGO0030	173.85132868173255	184.4146973182717	133.47359249159706	105.92985557949974	102.17837886745781	139.59442291650757
NGO0031	49.361535684762224	36.527536406724046	32.38116740920402	31.29521362413925	58.838950536236574	23.10119870046872
NGO0032	346.7154266497699	317.9870128812383	311.7674593849583	199.22315802370036	226.27327957895005	220.15244915403952
NGO0033	41.66113611793932	86.3826874483339	45.116443615872676	30.999044410030677	18.263768203362023	54.198966181868926
NGO0034	1387.0591527418185	1982.6554423141595	1254.6715140352862	833.6176146442644	672.6002852405701	1889.559586012698
NGO0035	97.04477915624254	139.298253702399	95.6626561570692	67.13168853127664	91.61501023091868	82.63121073629198
NGO0036	1228.4111770509928	1964.1942279680584	1119.0260139735597	899.762072461846	774.1863256798108	1478.5754399013676
NGO0037	443.76020580601244	265.56506198402076	305.15301360320007	126.56297749573034	278.30033819068944	173.55515946762398
NGO0040	825.028707435116	1607.8039403240753	776.7531255354183	536.658615964735	695.9976531551474	1151.999519810981
NGO0042	127.15531592394751	107.11453243593404	108.39793236373785	62.09681189143089	83.91461066409579	100.1051943686978
