NGO0001	1226.562410595668	2337.438866943467	1859.5060667503794	1223.441386650132	1632.295523515355
NGO0002	609.0158059056016	1066.1417797951153	935.8910471347439	588.6251161280993	862.0268137570574
NGO0003	244.06407254091923	365.7840064168252	326.0429681769995	194.33575767537812	284.22124730681645
NGO0006	796.0691743747288	1127.105780864586	1079.666216892438	769.6445049691903	976.0482219006411
NGO0007	42.02978913321883	63.668888488935444	42.445925659290296	29.54569335107462	53.057407074112874
NGO0011	270.9048784725293	362.8710507343249	476.06018582576576	346.4336579545017	343.72877053503714
NGO0016	672.4766261315012	759.6572283434749	1340.9999552653235	1126.4815760754789	681.8396979681094
NGO0017	278.1872676787801	240.11077554324024	354.96445673896693	248.22543780163394	283.5970425177092
NGO0018	125.67323087358501	80.73048605786586	206.81985345752233	130.25073266037123	142.94289670555116
NGO0019	171.0321122153756	183.51620799751984	213.68610613770167	152.51403680519505	207.44405824662957
NGO0020	41.61365260714736	32.87478555964641	79.48207647965144	50.3525196546483	40.98944781804014
NGO0021	2.9129556825003147	5.825911365000629	6.866252680179314	3.745228734643262	6.0339796280363664
NGO0022	3.537160471607525	2.0806826303573676	3.1210239455360513	1.4564778412501573	4.5775017867862084
NGO0023	3.745228734643262	5.409774838929156	3.9532969976789984	1.4564778412501573	8.94693531053668
NGO0025	9.987276625715365	9.987276625715365	15.813187990715994	7.490457469286524	56.802635808756136
NGO0026	435.2788062707613	383.8859453009343	423.21084701468857	369.5292351514685	328.1236508073569
NGO0027	223.673382763417	197.4567816209142	241.1511168584189	146.89619370323015	199.53746425127156
NGO0028	32.458649033574936	18.72614367321631	53.681611863220084	18.518075410180572	21.014894566609414
NGO0029	196.832576831807	229.2912258653819	195.37609899055684	153.13824159430226	248.84964259074118
NGO0030	146.0639206510872	138.98959970787215	171.86438526751857	98.00015188983203	135.03630271019316
NGO0031	38.284560398575564	46.81535918304077	64.70922980411414	22.679440670895307	39.532969976789985
NGO0032	193.08734809716373	356.0047980541456	340.39967832646533	216.18292529413048	248.22543780163394
NGO0033	38.07649213553982	31.834444244467722	39.532969976789985	31.626375981431988	36.62001429428967
NGO0034	842.4683970316981	758.2007505022248	933.3942279783151	726.7824427838285	955.0333273340317
NGO0035	76.36105253411539	86.5563974228665	90.09355789447402	65.12536633018561	97.16787883768906
NGO0036	1283.9892511935316	1628.5502947807117	1356.6050749930037	1076.7532612099378	1649.3571210842854
NGO0037	237.82202464984712	329.16399212253555	467.73745530433627	265.4951036336001	168.74336132198252
NGO0040	751.1264295590097	749.8780199807953	702.2303877456116	558.871354513989	756.5362043979388
NGO0042	115.26981772179816	144.19130628376558	207.23598998359384	113.39720335447655	90.92583094661697
NGO0043	196.62450856877126	192.67121157109224	344.3529753241443	154.80278769858816	125.0490260844778
NGO0044	915.292289094206	916.5406986724205	1169.5517065238764	720.9565314188279	875.1351143283089
NGO0045	133.579824868943	359.75002678878883	405.3169763936152	79.48207647965144	326.6671729661067
NGO0047	358.29354894753874	583.6314778152416	597.7801197016718	508.31076659630486	403.65243028932935
NGO0048	2203.026769022381	2240.6871246318497	1995.3746425127156	1661.2170120773224	1739.4506789787592
NGO0050	152.9301733312665	158.96415295930288	165.83040563948222	108.81970156769033	132.74755181680004
NGO0053	303.9877322952114	399.907201554686	529.3256611629143	266.9515814748503	368.2808255732541
NGO0055	3997.61553770561	5399.995630566476	5883.546273861529	4198.193343272061	4355.284881864042
NGO0056	1172.0485256803051	1393.0170210242577	1475.4120531864094	1187.4455771449498	1450.0277250960496
NGO0057	290.4632951978885	508.72690312237637	1285.0295925087103	851.2072640791991	178.9387062107336
NGO0058	1087.7808791508319	2369.8975159770416	2029.9139741766478	1396.3461132328296	1653.3104180819644
NGO0059	94.87912794429597	223.673382763417	354.7563884759312	129.62652787126402	88.84514831625961
NGO0060	229.7073623914534	503.10906002041145	695.5722033284679	257.3804413752064	223.88145102645274
NGO0062	1512.6562722698063	2167.239027780234	1533.0469620473084	1078.209739051188	1982.4744102045
NGO0063	668.1071926077508	1479.1572819210528	872.8463634349158	579.2620442914912	940.6766171845659
NGO0065	175.60961400216183	285.4696568850309	293.1681826173531	183.30813973448412	175.81768226519756
NGO0066	617.9627412161382	594.8671640191714	593.2026179148855	512.0559953309481	489.3765546600528
